,,,,,,"C-11 POPULATION ATTENDING EDUCATIONAL INSTITUTION BY COMPLETED EDUCATION LEVEL, AGE AND SEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table,State,Distt.,Tehsil,Area Name,Total/,Age-group,Total population,,,Population ,,,Illiterates,,,Literates,,,Educational level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Code,,Rural/,,,,,attending educational institution,,,,,,,,,Literate without,,,Below primary,,,Primary,,,Middle,,,Matric/Secondary,,,Higher Secondary/Intermediate,,,Non-technical diploma or,,,Technical diploma or certificate not,,,Graduate & above,,,Unclassified,,
,,,,,Urban/,,,,,,,,,,,,,,education level,,,,,,,,,,,,,,,Pre-University/Senior secondary,,,certificate not equal to degree,,,equal to degree,,,,,,,,
,,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,38,39,40
A,B,C,D,STATE,TOTal,AGE,PERSONS,MALE,FEMALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3311,08,00,0000,State - RAJASTHAN  08,Total,16,1249834,669892,579942,561192,383749,177443,7159,2026,5133,554033,381723,172310,11019,3018,8001,36210,22564,13646,105928,78143,27785,208145,153947,54198,192731,124051,68680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,08,00,0000,State - RAJASTHAN  08,Total,17,767986,422212,345774,325066,223645,101421,3691,1045,2646,321375,222600,98775,6339,1830,4509,17432,10650,6782,34062,25152,8910,85131,65843,19288,178411,119125,59286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,08,00,0000,State - RAJASTHAN  08,Total,18,1516951,839003,677948,432506,310658,121848,8263,2318,5945,424243,308340,115903,15128,4949,10179,25794,16467,9327,34769,26925,7844,84063,69151,14912,126690,99171,27519,136983,91092,45891,113,84,29,703,501,202,0,0,0,0,0,0
C3311,08,00,0000,State - RAJASTHAN  08,Total,19,637226,339181,298045,179790,122694,57096,4296,1408,2888,175494,121286,54208,6310,1786,4524,15458,9413,6045,9708,6946,2762,19099,15372,3727,36488,28775,7713,87703,58458,29245,84,55,29,644,481,163,0,0,0,0,0,0
C3311,08,00,0000,State - RAJASTHAN  08,Total,20-24,4749366,2470943,2278423,600697,403699,196998,28984,6648,22336,571713,397051,174662,59637,16178,43459,39994,21808,18186,24122,17133,6989,39129,32266,6863,69116,57064,12052,204607,154478,50129,536,393,143,3237,2439,798,131331,95288,36043,4,4,0
C3311,08,00,0000,State - RAJASTHAN  08,Total,25-29,4197223,2127889,2069334,149457,62825,86632,26676,6009,20667,122781,56816,65965,62263,16522,45741,17030,5018,12012,998,492,506,477,334,143,1182,926,256,8474,7100,1374,116,91,25,478,373,105,31763,25960,5803,0,0,0
C3311,08,00,0000,State - RAJASTHAN  08,Total,30-34,3821151,1917187,1903964,108361,35116,73245,25232,6271,18961,83129,28845,54284,58712,17283,41429,15665,5092,10573,838,420,418,328,187,141,526,390,136,1433,1115,318,25,19,6,89,69,20,5513,4270,1243,0,0,0
C3311,08,00,0000,State - RAJASTHAN  08,Total,35-59,11608147,6069259,5538888,107561,44870,62691,21184,6392,14792,86377,38478,47899,60874,24568,36306,16585,7232,9353,1251,768,483,586,407,179,893,687,206,958,715,243,41,37,4,79,63,16,5110,4001,1109,0,0,0
C3311,08,00,0000,State - RAJASTHAN  08,Total,60+,3810272,1828925,1981347,6856,4109,2747,1795,676,1119,5061,3433,1628,2775,1789,986,783,499,284,148,107,41,33,29,4,124,95,29,343,239,104,5,5,0,12,11,1,838,659,179,0,0,0
C3311,08,00,0000,State - RAJASTHAN  08,Total,Age not stated,287584,147224,140360,4359,2142,2217,735,185,550,3624,1957,1667,1157,370,787,396,143,253,38,20,18,31,20,11,114,80,34,843,590,253,4,4,0,19,13,6,1022,717,305,0,0,0
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,All ages,166197921,87565369,78632552,37171705,22146626,15025079,4317923,2279408,2038515,32853782,19867218,12986564,254976,148819,106157,15091920,8606244,6485676,8040296,4853921,3186375,4441562,2898790,1542772,2630162,1735958,894204,1600790,1036153,564637,5027,4310,717,15996,13689,2307,763649,562886,200763,9404,6448,2956
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,0-4,20721672,10741471,9980201,431425,232513,198912,431425,232513,198912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,5,5472211,2937216,2534995,842976,475641,367335,842976,475641,367335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,6,5430745,2830346,2600399,1666405,920665,745740,1666405,920665,745740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,7,4095286,2144766,1950520,2444755,1351842,1092913,345156,180397,164759,2099599,1171445,928154,16658,9386,7272,2081789,1161401,920388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,658,494
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,8,6506706,3453580,3053126,4295065,2417245,1877820,327084,165187,161897,3967981,2252058,1715923,26574,14933,11641,3940251,2236478,1703773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156,647,509
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,9,3386278,1778582,1607696,2528102,1399306,1128796,123353,58442,64911,2404749,1340864,1063885,13030,7106,5924,2157528,1202068,955460,233701,131402,102299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,288,202
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,10,6989425,3805802,3183623,4928822,2865337,2063485,176606,82880,93726,4752216,2782457,1969759,29354,16690,12664,3433116,1992479,1440637,1288931,772776,516155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,512,303
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,11,2663137,1430368,1232769,2046117,1168260,877857,50021,21705,28316,1996096,1146555,849541,11434,6608,4826,992442,560109,432333,991902,579649,412253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,189,129
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,12,5738274,3120058,2618216,4003330,2367764,1635566,88010,37288,50722,3915320,2330476,1584844,22552,12996,9556,1388236,806913,581323,2149090,1299366,849724,354865,210866,143999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,335,242
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,13,3047586,1585504,1462082,2127115,1219649,907466,35053,13231,21822,2092062,1206418,885644,11331,6452,4879,400255,222510,177745,1162763,681028,481735,517397,296230,221167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,198,118
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,14,3872012,2044323,1827689,2406828,1438888,967940,36544,13942,22602,2370284,1424946,945338,13551,7903,5648,286494,166616,119878,973910,591058,382852,1095960,659132,436828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,237,132
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,15,3894270,2193030,1701240,2093499,1335377,758122,30754,12602,18152,2062745,1322775,739970,12390,7813,4577,152972,96074,56898,575826,372952,202874,896664,594613,302051,424515,251071,173444,0,0,0,0,0,0,0,0,0,0,0,0,378,252,126
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,16,3727299,2033407,1693892,1787336,1127171,660165,25105,9944,15161,1762231,1117227,645004,10712,6606,4106,88636,54192,34444,291300,183627,107673,670855,455632,215223,700296,416895,283401,0,0,0,0,0,0,0,0,0,0,0,0,432,275,157
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,17,2052690,1134353,918337,946128,602840,343288,12026,4689,7337,934102,598151,335951,5787,3893,1894,32092,19625,12467,91270,57564,33706,261733,187156,74577,542769,329570,213199,0,0,0,0,0,0,0,0,0,0,0,0,451,343,108
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,18,4770256,2757926,2012330,1596184,1090347,505837,24714,10665,14049,1571470,1079682,491788,11172,7645,3527,61949,39679,22270,132730,89749,42981,354857,273486,81371,486355,361868,124487,520138,303803,216335,1176,977,199,2425,1930,495,0,0,0,668,545,123
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,19,1600326,857707,742619,534155,349506,184649,8107,3152,4955,526048,346354,179694,4185,3003,1182,25246,15278,9968,33627,21126,12501,74184,56287,17897,115422,87311,28111,270711,161109,109602,587,504,83,1629,1328,301,0,0,0,457,408,49
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,20-24,13311974,6974638,6337336,1962387,1394676,567711,48914,18497,30417,1913473,1376179,537294,25261,16024,9237,44344,29100,15244,107974,68859,39115,209815,161458,48357,301072,241505,59567,719371,500418,218953,2319,2005,314,8745,7529,1216,493298,348174,145124,1274,1107,167
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,25-29,11792446,5981334,5811112,257110,196134,60976,10304,3751,6553,246806,192383,54423,11466,5744,5722,1491,749,742,1522,906,616,1303,947,356,19904,15689,4215,43068,33681,9387,415,366,49,1746,1588,158,165602,132458,33144,289,255,34
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,30-34,10814273,5339396,5474877,89427,61485,27942,9883,3625,6258,79544,57860,21684,9324,4259,5065,1231,586,645,1185,702,483,933,651,282,10847,8390,2457,15693,11902,3791,145,124,21,490,448,42,39613,30732,8881,83,66,17
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,35-59,33924676,17838912,16085764,148090,106546,41544,18851,7585,11266,129239,98961,30278,16458,9224,7234,2532,1493,1039,3450,2339,1111,2427,1883,544,23079,18957,4122,25901,20825,5076,306,267,39,799,727,72,54149,43144,11005,138,102,36
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,60+,11649468,6174894,5474574,27996,19856,8140,6095,2751,3344,21901,17105,4796,3054,2101,953,966,680,286,950,701,249,472,379,93,4348,3636,712,4063,3202,861,65,56,9,131,115,16,7818,6209,1609,34,26,8
C3311,09,00,0000,State - UTTAR PRADESH  09,Total,Age not stated,736911,407756,329155,8453,5578,2875,537,256,281,7916,5322,2594,683,433,250,350,214,136,165,117,48,97,70,27,1555,1066,489,1845,1213,632,14,11,3,31,24,7,3169,2169,1000,7,5,2
C3311,10,00,0000,State - BIHAR  10,Total,All ages,82998509,43243795,39754714,13728783,8569438,5159345,1427285,778926,648359,12301498,7790512,4510986,156119,99009,57110,5612404,3339380,2273024,3074389,1913727,1160662,1652991,1096583,556408,931696,656971,274725,615020,470376,144644,4395,3769,626,7253,6213,1040,242076,200932,41144,5155,3552,1603
C3311,10,00,0000,State - BIHAR  10,Total,0-4,11006072,5623280,5382792,136675,75300,61375,136675,75300,61375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,10,00,0000,State - BIHAR  10,Total,5,2794120,1472925,1321195,252403,145534,106869,252403,145534,106869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,10,00,0000,State - BIHAR  10,Total,6,3005871,1556500,1449371,550690,313914,236776,550690,313914,236776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,10,00,0000,State - BIHAR  10,Total,7,1923438,996424,927014,811564,463801,347763,113572,61451,52121,697992,402350,295642,6454,3640,2814,691345,398594,292751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,116,77
C3311,10,00,0000,State - BIHAR  10,Total,8,3618492,1911110,1707382,1706769,1002710,704059,132816,70401,62415,1573953,932309,641644,13691,7781,5910,1559904,924344,635560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,184,174
C3311,10,00,0000,State - BIHAR  10,Total,9,1462381,768304,694077,827316,480589,346727,40547,20448,20099,786769,460141,326628,6032,3448,2584,683435,398689,284746,97139,57910,39229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,94,69
C3311,10,00,0000,State - BIHAR  10,Total,10,3847307,2083648,1763659,2051733,1247809,803924,71310,35811,35499,1980423,1211998,768425,16457,9806,6651,1384778,839470,545308,578702,362437,216265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,285,201
C3311,10,00,0000,State - BIHAR  10,Total,11,1089485,581455,508030,676623,400617,276006,15539,7195,8344,661084,393422,267662,5294,3267,2027,316417,184428,131989,339201,205609,133592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,118,54
C3311,10,00,0000,State - BIHAR  10,Total,12,3112657,1696778,1415879,1699313,1048802,650511,33341,15370,17971,1665972,1033432,632540,13557,8334,5223,574484,349713,224771,883568,553036,330532,193811,121994,71817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,355,197
C3311,10,00,0000,State - BIHAR  10,Total,13,1241128,654351,586777,718061,428166,289895,10166,4137,6029,707895,424029,283866,5578,3446,2132,137042,79350,57692,351431,210626,140805,213615,130481,83134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,126,103
C3311,10,00,0000,State - BIHAR  10,Total,14,1773200,953969,819231,918566,566283,352283,11336,4586,6750,907230,561697,345533,9540,5758,3782,109632,65279,44353,339158,206555,132603,448606,283912,164694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,193,101
C3311,10,00,0000,State - BIHAR  10,Total,15,1800531,1044419,756112,763434,504744,258690,9480,4306,5174,753954,500438,253516,11414,7372,4042,62823,40425,22398,214017,139980,74037,299768,203847,95921,165695,108667,57028,0,0,0,0,0,0,0,0,0,0,0,0,237,147,90
C3311,10,00,0000,State - BIHAR  10,Total,16,1685072,932540,752532,636870,417580,219290,7205,3089,4116,629665,414491,215174,14309,9008,5301,34323,21476,12847,117232,74030,43202,217643,147175,70468,245945,162674,83271,0,0,0,0,0,0,0,0,0,0,0,0,213,128,85
C3311,10,00,0000,State - BIHAR  10,Total,17,737694,402484,335210,274274,182675,91599,2593,1067,1526,271681,181608,90073,6896,4538,2358,10516,6496,4020,32433,20480,11953,67954,46554,21400,153769,103459,50310,0,0,0,0,0,0,0,0,0,0,0,0,113,81,32
C3311,10,00,0000,State - BIHAR  10,Total,18,2297248,1308137,989111,584696,429279,155417,6999,3249,3750,577697,426030,151667,15469,11175,4294,20656,13902,6754,60637,42667,17970,123379,94329,29050,171553,128904,42649,183307,132882,50425,1157,952,205,1224,998,226,0,0,0,315,221,94
C3311,10,00,0000,State - BIHAR  10,Total,19,669643,341063,328580,168309,120703,47606,1934,795,1139,166375,119908,46467,3620,2542,1078,6584,4190,2394,12112,8040,4072,22112,16594,5518,39653,29486,10167,81153,58121,23032,443,380,63,541,437,104,0,0,0,157,118,39
C3311,10,00,0000,State - BIHAR  10,Total,20-24,6323193,3180063,3143130,725690,559653,166037,14053,5466,8587,711637,554187,157450,15816,11781,4035,17680,11438,6242,44993,29860,15133,64081,50224,13857,133088,106422,26666,295260,232669,62591,2036,1782,254,3832,3270,562,133788,105865,27923,1063,876,187
C3311,10,00,0000,State - BIHAR  10,Total,25-29,5908308,2894706,3013602,127418,107664,19754,2622,962,1660,124796,106702,18094,2671,1514,1157,591,312,279,771,457,314,437,291,146,10787,8806,1981,36457,31232,5225,396,350,46,1066,971,95,71244,62445,8799,376,324,52
C3311,10,00,0000,State - BIHAR  10,Total,30-34,5549787,2713871,2835916,36862,28992,7870,2598,949,1649,34264,28043,6221,2157,1119,1038,487,252,235,619,378,241,321,231,90,3704,2768,936,8396,6927,1469,140,116,24,265,232,33,18083,15942,2141,92,78,14
C3311,10,00,0000,State - BIHAR  10,Total,35-59,17473783,9101858,8371925,48572,35406,13166,8306,3506,4800,40266,31900,8366,5645,3429,2216,1170,666,504,1786,1203,583,1016,741,275,5897,4516,1381,8112,6674,1438,178,151,27,263,251,12,16083,14180,1903,116,89,27
C3311,10,00,0000,State - BIHAR  10,Total,60+,5501274,2922005,2579269,11196,8015,3181,2925,1314,1611,8271,6701,1570,1352,937,415,453,309,144,553,433,120,239,203,36,1272,1044,228,1816,1482,334,45,38,7,56,49,7,2462,2189,273,23,17,6
C3311,10,00,0000,State - BIHAR  10,Total,Age not stated,177825,103905,73920,1749,1202,547,175,76,99,1574,1126,448,167,114,53,84,47,37,37,26,11,9,7,2,333,225,108,519,389,130,0,0,0,6,5,1,416,311,105,3,2,1
C3311,11,00,0000,State - SIKKIM  11,Total,All ages,540851,288484,252367,156112,80437,75675,28323,14314,14009,127789,66123,61666,922,815,107,61025,31909,29116,34601,17242,17359,16664,8288,8376,8107,4138,3969,4947,2760,2187,9,9,0,46,36,10,1390,848,542,78,78,0
C3311,11,00,0000,State - SIKKIM  11,Total,0-4,52269,26789,25480,3564,1853,1711,3564,1853,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Total,5,13100,6631,6469,5093,2577,2516,5093,2577,2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Total,6,12826,6422,6404,7376,3703,3673,7376,3703,3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Total,7,12784,6417,6367,9794,4965,4829,3309,1669,1640,6485,3296,3189,24,14,10,6461,3282,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,11,00,0000,State - SIKKIM  11,Total,8,14060,7131,6929,11755,5979,5776,2629,1346,1283,9126,4633,4493,25,20,5,9099,4611,4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C3311,11,00,0000,State - SIKKIM  11,Total,9,12200,6054,6146,10695,5342,5353,1736,857,879,8959,4485,4474,30,24,6,8457,4226,4231,467,230,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
C3311,11,00,0000,State - SIKKIM  11,Total,10,15538,8051,7487,13754,7168,6586,1617,839,778,12137,6329,5808,27,21,6,10325,5377,4948,1783,929,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C3311,11,00,0000,State - SIKKIM  11,Total,11,12285,6353,5932,10931,5682,5249,882,468,414,10049,5214,4835,27,22,5,7197,3782,3415,2823,1408,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C3311,11,00,0000,State - SIKKIM  11,Total,12,16393,8512,7881,14153,7397,6756,787,408,379,13366,6989,6377,37,21,16,7704,4139,3565,5260,2650,2610,360,174,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
C3311,11,00,0000,State - SIKKIM  11,Total,13,13384,6617,6767,11343,5661,5682,408,181,227,10935,5480,5455,29,17,12,4673,2480,2193,5206,2491,2715,1021,486,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
C3311,11,00,0000,State - SIKKIM  11,Total,14,14068,6983,7085,11187,5587,5600,284,129,155,10903,5458,5445,26,15,11,3040,1645,1395,5606,2771,2835,2223,1019,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
C3311,11,00,0000,State - SIKKIM  11,Total,15,13017,6496,6521,9402,4667,4735,161,79,82,9241,4588,4653,23,19,4,1663,948,715,4552,2192,2360,2404,1141,1263,594,283,311,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
C3311,11,00,0000,State - SIKKIM  11,Total,16,13180,6577,6603,8752,4304,4448,118,49,69,8634,4255,4379,28,24,4,911,517,394,3598,1759,1839,2844,1376,1468,1249,575,674,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
C3311,11,00,0000,State - SIKKIM  11,Total,17,11384,5829,5555,6576,3320,3256,65,28,37,6511,3292,3219,22,21,1,431,248,183,2031,1010,1021,2350,1192,1158,1672,816,856,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
C3311,11,00,0000,State - SIKKIM  11,Total,18,15466,8345,7121,7006,3716,3290,67,22,45,6939,3694,3245,55,51,4,368,217,151,1577,849,728,2425,1272,1153,1614,862,752,890,433,457,1,1,0,3,3,0,0,0,0,6,6,0
C3311,11,00,0000,State - SIKKIM  11,Total,19,10397,5392,5005,3978,2100,1878,54,22,32,3924,2078,1846,54,49,5,163,97,66,626,333,293,1128,566,562,990,518,472,950,505,445,1,1,0,6,3,3,0,0,0,6,6,0
C3311,11,00,0000,State - SIKKIM  11,Total,20-24,55171,29567,25604,9332,5314,4018,121,49,72,9211,5265,3946,153,143,10,464,291,173,1001,573,428,1831,1011,820,1879,1016,863,2915,1687,1228,3,3,0,26,20,6,926,508,418,13,13,0
C3311,11,00,0000,State - SIKKIM  11,Total,25-29,47552,24964,22588,698,509,189,7,2,5,691,507,184,139,139,0,18,11,7,33,21,12,30,21,9,36,17,19,138,94,44,2,2,0,4,3,1,288,196,92,3,3,0
C3311,11,00,0000,State - SIKKIM  11,Total,30-34,39153,21650,17503,220,155,65,9,5,4,211,150,61,25,21,4,10,4,6,12,6,6,17,9,8,33,22,11,22,15,7,1,1,0,3,3,0,85,66,19,3,3,0
C3311,11,00,0000,State - SIKKIM  11,Total,35-59,115646,66271,49375,289,235,54,23,17,6,266,218,48,43,40,3,31,24,7,22,17,5,26,16,10,35,25,10,25,22,3,0,0,0,4,4,0,79,69,10,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Total,60+,29040,16391,12649,198,194,4,11,9,2,187,185,2,154,154,0,9,9,0,4,3,1,5,5,0,4,3,1,3,3,0,1,1,0,0,0,0,6,6,0,1,1,0
C3311,11,00,0000,State - SIKKIM  11,Total,Age not stated,1938,1042,896,16,9,7,2,2,0,14,7,7,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,4,1,3,0,0,0,0,0,0,6,3,3,1,1,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,All ages,1097968,579941,518027,255934,142367,113567,40265,21399,18866,215669,120968,94701,634,409,225,99278,54455,44823,57620,31390,26230,29605,16831,12774,16963,10106,6857,8640,5553,3087,16,14,2,253,177,76,2656,2030,626,4,3,1
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,0-4,137843,69791,68052,4006,2134,1872,4006,2134,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,5,33141,17175,15966,7150,3903,3247,7150,3903,3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,6,34887,17867,17020,11995,6548,5447,11995,6548,5447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,7,30720,15903,14817,16320,8947,7373,4015,2190,1825,12305,6757,5548,27,20,7,12278,6737,5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,8,37307,19051,18256,20768,11236,9532,3556,1904,1652,17212,9332,7880,39,25,14,17172,9307,7865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,9,26121,13247,12874,16941,9056,7885,2052,1059,993,14889,7997,6892,25,14,11,13986,7516,6470,878,467,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,10,38726,20004,18722,24597,13530,11067,2372,1238,1134,22225,12292,9933,32,20,12,18295,10154,8141,3898,2118,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,11,18974,9573,9401,14012,7488,6524,860,451,409,13152,7037,6115,24,18,6,8179,4419,3760,4949,2600,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,12,35764,18284,17480,24459,13294,11165,1372,682,690,23087,12612,10475,43,24,19,12001,6600,5401,10155,5528,4627,887,459,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,13,22647,11351,11296,16525,8834,7691,565,273,292,15960,8561,7399,29,18,11,5326,2926,2400,8502,4502,4000,2103,1115,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,14,26695,13552,13143,18886,10185,8701,566,270,296,18320,9915,8405,38,25,13,4383,2410,1973,8809,4690,4119,5090,2790,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,15,26387,13867,12520,17179,9606,7573,404,171,233,16775,9435,7340,39,26,13,3007,1763,1244,6554,3646,2908,5325,2965,2360,1850,1035,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,16,24684,12716,11968,15545,8492,7053,326,131,195,15219,8361,6858,27,14,13,1746,955,791,5160,2783,2377,5067,2818,2249,3219,1791,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,17,15755,8466,7289,9530,5462,4068,158,73,85,9372,5389,3983,15,10,5,694,398,296,2324,1326,998,2865,1627,1238,3474,2028,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,18,28881,15060,13821,13182,7660,5522,253,103,150,12929,7557,5372,24,14,10,1038,559,479,3190,1812,1378,3638,2188,1450,3320,2020,1300,1687,947,740,0,0,0,32,17,15,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,19,14854,7449,7405,5566,3253,2313,99,46,53,5467,3207,2260,13,8,5,334,198,136,930,534,396,1368,789,579,1491,915,576,1299,745,554,2,2,0,30,16,14,0,0,0,0,0,0
C3311,12,00,0000,State - ARUNACHAL PRADESH  12,Total,20-24,86033,44512,41521,16252,10426,5826,313,130,183,15939,10296,5643,53,33,20,762,462,300,2209,1343,866,3175,2020,1155,3450,2206,1244,4783,3177,1606,9,9,0,132,92,40,1365,953,412,1,1,0
